date,plot,rootmortalityLength_mm.cm2.day_0-10,rootmortalityLength_mm.cm2.day_10-20,rootmortalityLength_mm.cm2.day_20-30,rootmortalityLength_mm.cm2.day_30-40,rootmortalityLength_mm.cm2.day_40-50,rootmortalityLength_mm.cm2.day_50-60,rootmortalityLength_mm.cm2.day_60-70,rootmortalityLength_mm.cm2.day_70-80,rootmortalityLength_mm.cm2.day_80-90,rootmortalityLength_mm.cm2.day_90-100,rootmortalityLength_mm.cm2.day_100-110,rootmortalityLength_mm.cm2.day_110-120,rootlength_mm.cm2_0-10,rootlength_mm.cm2_10-20,rootlength_mm.cm2_20-30,rootlength_mm.cm2_30-40,rootlength_mm.cm2_40-50,rootlength_mm.cm2_50-60,rootlength_mm.cm2_60-70,rootlength_mm.cm2_70-80,rootlength_mm.cm2_80-90,rootlength_mm.cm2_90-100,rootlength_mm.cm2_100-110,rootlength_mm.cm2_110-120,rootgrowthSA_m2.m2.day_0-10,rootgrowthSA_m2.m2.day_10-20,rootgrowthSA_m2.m2.day_20-30,rootgrowthSA_m2.m2.day_30-40,rootgrowthSA_m2.m2.day_40-50,rootgrowthSA_m2.m2.day_50-60,rootgrowthSA_m2.m2.day_60-70,rootgrowthSA_m2.m2.day_70-80,rootgrowthSA_m2.m2.day_80-90,rootgrowthSA_m2.m2.day_90-100,rootgrowthSA_m2.m2.day_100-110,rootgrowthSA_m2.m2.day_110-120,rootmortalitySA_m2.m2.day_0-10,rootmortalitySA_m2.m2.day_10-20,rootmortalitySA_m2.m2.day_20-30,rootmortalitySA_m2.m2.day_30-40,rootmortalitySA_m2.m2.day_40-50,rootmortalitySA_m2.m2.day_50-60,rootmortalitySA_m2.m2.day_60-70,rootmortalitySA_m2.m2.day_70-80,rootmortalitySA_m2.m2.day_80-90,rootmortalitySA_m2.m2.day_90-100,rootmortalitySA_m2.m2.day_100-110,rootmortalitySA_m2.m2.day_110-120,SA_m2.m2_0-10,SA_m2.m2_10-20,SA_m2.m2_20-30,SA_m2.m2_30-40,SA_m2.m2_40-50,SA_m2.m2_50-60,SA_m2.m2_60-70,SA_m2.m2_70-80,SA_m2.m2_80-90,SA_m2.m2_90-100,SA_m2.m2_100-110,SA_m2.m2_110-120,rootstock_g.m2_0-10,rootstock_g.m2_10-20,rootstock_g.m2_20-30,rootstock_g.m2_30-40,rootstock_g.m2_40-50,rootstock_g.m2_50-60,rootstock_g.m2_60-70,rootstock_g.m2_70-80,rootstock_g.m2_80-90,rootstock_g.m2_90-100,rootstock_g.m2_100-110,rootstock_g.m2_110-120,rootgrowth_g.m2.day_0-10,rootgrowth_g.m2.day_10-20,rootgrowth_g.m2.day_20-30,rootgrowth_g.m2.day_30-40,rootgrowth_g.m2.day_40-50,rootgrowth_g.m2.day_50-60,rootgrowth_g.m2.day_60-70,rootgrowth_g.m2.day_70-80,rootgrowth_g.m2.day_80-90,rootgrowth_g.m2.day_90-100,rootgrowth_g.m2.day_100-110,rootgrowth_g.m2.day_110-120,rootmortality_g.m2.day_0-10,rootmortality_g.m2.day_10-20,rootmortality_g.m2.day_20-30,rootmortality_g.m2.day_30-40,rootmortality_g.m2.day_40-50,rootmortality_g.m2.day_50-60,rootmortality_g.m2.day_60-70,rootmortality_g.m2.day_70-80,rootmortality_g.m2.day_80-90,rootmortality_g.m2.day_90-100,rootmortality_g.m2.day_100-110,rootmortality_g.m2.day_110-120
2017-10-20,4,0,0,0,0,0,1.48863020408164,0,0,0,0,,,468.90518019652404,129.546108238852,0,0,0,119.3593814058961,0,0,0,0,,,0.0248676372023615,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.0238749133188129,0,0,0,0,,,10.462360161822719,1.8236058474762,0,0,0,2.35750141532366,0,0,0,0,,,508.54241686690983,47.3188947565926,0,0,0,99.3203833362188,0,0,0,0,,,2.422696341299015,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.494281972681569,0,0,0,0,,
2017-11-05,4,0,0,0,0,0,0,0,0,0,0,,,692.1387307634179,129.546108238852,0,0,0,119.3593814058961,0,0,0,0,,,0.090000610827781,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,12.15405712817137,1.8236058474762,0,0,0,2.35750141532366,0,0,0,0,,,530.1305520274481,47.3188947565926,0,0,0,99.3203833362188,0,0,0,0,,,2.64049840439697,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,
2017-11-22,4,5.64408062484255,0,0,0,0,0,0,0,0,0,,,735.078805895694,152.269233560091,0,0,0,119.3593814058961,0,0,0,0,,,0.071880638071616,0,0,0,0,0,0,0,0,0,,,0.0545224224101532,0,0,0,0,0,0,0,0,0,,,12.438752523295541,1.99103788431897,0,0,0,2.35750141532366,0,0,0,0,,,532.267509115396,48.6746843093529,0,0,0,99.3203833362188,0,0,0,0,,,2.05992543369026,0.278232270100194,0,0,0,0,0,0,0,0,,,0.724655230588927,0,0,0,0,0,0,0,0,0,,
2017-12-05,4,7.54225620094194,2.76084735159022,0,0,0,3.48232071632073,0,0,0,0,,,1538.3433008314512,116.378217989418,0,0,0,74.0892120937267,0,0,0,0,,,0.493393750868868,0,0,0,0,0,0,0,0,0,,,0.0565067768069185,0.0203429012934518,0,0,0,0.0461113646503575,0,0,0,0,,,18.19498298476902,1.7265801675041,0,0,0,1.758053674869012,0,0,0,0,,,599.1340173480901,46.5332243094298,0,0,0,89.47235200485548,0,0,0,0,,,13.2453774729652,0,0,0,0,0,0,0,0,0,,,0.531558142449767,0.164727692301776,0,0,0,0.757540871643333,0,0,0,0,,
2017-12-20,4,3.53050113378686,0,0,0,0,0,0,0,0,0,,,1546.6229407407411,191.060328798187,0,0,0,0,0,0,0,0,,,0.0378447689192116,0.0298410733030143,0,0,0,0,0,0,0,0,,,0.0303759445081892,0,0,0,0,0,0,0,0,0,,,18.40837991186472,2.17419626704931,0,0,0,0,0,0,0,0,,,603.4107444166041,49.3699297875479,0,0,0,0,0,0,0,0,,,1.32766717442246,0.678303841367723,0,0,0,0,0,0,0,0,,,0.296633410291316,0,0,0,0,0,0,0,0,0,,
2018-01-03,4,0,0,0,0,0,0,0,0,0,0,,,1596.1338498866312,232.906277248678,0,0,0,0,0,0,0,0,,,0.0269729952272119,0.0328851687910092,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,18.78600184504562,2.63458863012344,0,0,0,0,0,0,0,0,,,606.641867178541,55.4179311331716,0,0,0,0,0,0,0,0,,,0.685278388431366,0.982359947273052,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,
2018-01-18,4,2.36966238347192,0,0,0,0,0,0,0,0,0,,,1656.4930975056711,232.906277248678,0,0,0,0,0,0,0,0,,,0.0743861769221061,0,0,0,0,0,0,0,0,0,,,0.0194463814948074,0,0,0,0,0,0,0,0,0,,,19.61439977711552,2.63458863012344,0,0,0,0,0,0,0,0,,,623.35981168768,55.4179311331716,0,0,0,0,0,0,0,0,,,2.42160823023439,0,0,0,0,0,0,0,0,0,,,0.190949362509921,0,0,0,0,0,0,0,0,0,,
2018-01-31,4,4.11472428629573,0,0,0,0,0,0,0,0,0,,,1892.283507029487,296.448554799699,0,0,0,0,0,0,0,0,,,0.325947703374342,0.0419690162458295,0,0,0,0,0,0,0,0,,,0.172952403337521,0,0,0,0,0,0,0,0,0,,,21.603338677594138,3.18018584131922,0,0,0,0,0,0,0,0,,,560.567552401508,60.9963319809025,0,0,0,0,0,0,0,0,,,11.3457136352171,1.13404937527246,0,0,0,0,0,0,0,0,,,11.4544085249355,0,0,0,0,0,0,0,0,0,,
2018-02-15,4,0.892027674477201,0,0,0,0,0,0,0,0,0,,,1995.730637490557,407.936943764174,0,0,0,0,0,0,0,0,,,0.0431701449673377,0.0901685534141837,0,0,0,0,0,0,0,0,,,0.00532249067603917,0,0,0,0,0,0,0,0,0,,,22.914845375020143,4.53271414253199,0,0,0,0,0,0,0,0,,,583.0306930591639,83.2754293360453,0,0,0,0,0,0,0,0,,,2.96993304241651,2.89619206220749,0,0,0,0,0,0,0,0,,,0.0334097878209754,0,0,0,0,0,0,0,0,0,,
2018-02-27,4,0,7.62537762660622,0,0,0,0,0,0,0,0,,,2707.4466653061268,633.074200907032,0,0,0,0,0,0,0,0,,,0.432729619441837,0.270367009129733,0,0,0,0,0,0,0,0,,,0,0.0551583133614034,0,0,0,0,0,0,0,0,,,28.733240802582138,6.68480110021528,0,0,0,0,0,0,0,0,,,652.247701331509,111.691261788927,0,0,0,0,0,0,0,0,,,16.2172816735135,7.7283043329571,0,0,0,0,0,0,0,0,,,0,0.493362006652467,0,0,0,0,0,0,0,0,,
2018-03-16,4,9.57869236583525,2.07595565633662,0,0,0,0,0,0,0,0,,,2702.587098866227,605.422546485263,0,0,0,0,0,0,0,0,,,0.0526490163099024,0.00821115858899318,0,0,0,0,0,0,0,0,,,0.0564487299366511,0.018246596690324,0,0,0,0,0,0,0,0,,,29.256623498339138,6.3041304472101,0,0,0,0,0,0,0,0,,,675.196427864205,105.624066362787,0,0,0,0,0,0,0,0,,,2.68003697835299,0.229573445794348,0,0,0,0,0,0,0,0,,,0.361259691641388,0.241032721044874,0,0,0,0,0,0,0,0,,
2018-04-04,4,11.0017416585682,0,0,0,0,0,0,0,0,0,,,2726.752829931987,654.490995767198,0,0,0,0,0,0,0,0,,,0.0544283534585243,0.0147311656069206,0,0,0,0,0,0,0,0,,,0.0774599512173003,0,0,0,0,0,0,0,0,0,,,29.56416368745294,6.60203550377187,0,0,0,0,0,0,0,0,,,682.616789990912,107.748775683027,0,0,0,0,0,0,0,0,,,2.72859803550507,0.499242294371349,0,0,0,0,0,0,0,0,,,0.628857979780245,0,0,0,0,0,0,0,0,0,,
2018-04-18,4,2.85003383003996,5.16311478242092,0,0,0,0,0,0,0,0,,,2867.8347715797568,651.017657294031,0,0,0,0,0,0,0,0,,,0.163558886660289,0.0873088956179262,0,0,0,0,0,0,0,0,,,0.0156772061917517,0.11107570092286,0,0,0,0,0,0,0,0,,,32.16049918051804,6.2750486481248,0,0,0,0,0,0,0,0,,,742.5636248185019,91.2084326564912,0,0,0,0,0,0,0,0,,,7.18154375627773,3.27527885251334,0,0,0,0,0,0,0,0,,,0.0893103902209751,3.2779144136259,0,0,0,0,0,0,0,0,,
2018-05-02,4,1.41602484612893,2.74710396285499,0,0,0,0,0,0,0,0,,,2951.557118367357,678.487789720335,0,0,0,0,0,0,0,0,,,0.0714861473269654,0.0346564059367607,0,0,0,0,0,0,0,0,,,0.00597434490852164,0.0197376266896751,0,0,0,0,0,0,0,0,,,33.30508497862554,6.48391155758399,0,0,0,0,0,0,0,0,,,762.068524757555,93.1100523680708,0,0,0,0,0,0,0,0,,,2.80047026946184,0.87142785586858,0,0,0,0,0,0,0,0,,,0.0246823636481368,0.155035826063219,0,0,0,0,0,0,0,0,,
2018-05-16,4,2.8705898607062,0,0,0,0,0,0,0,0,0,,,2656.295805895697,691.126347845807,0,0,0,0,0,0,0,0,,,0.228044879816777,2.33465067374486e-4,0,0,0,0,0,0,0,0,,,0.03272298657778,0,0,0,0,0,0,0,0,0,,,29.058206974338937,6.6663861842272,0,0,0,0,0,0,0,0,,,664.939849281461,95.8276383253212,0,0,0,0,0,0,0,0,,,8.23770281266787,0.411272461282761,0,0,0,0,0,0,0,0,,,0.448674976309975,0,0,0,0,0,0,0,0,0,,
2018-05-30,4,21.3702121909082,1.60981828096318,0,0,0,0,0,0,0,0,,,3178.511753892677,881.164036734697,0,0,0,0,0,0,0,0,,,0.560422207879999,0.114570245027367,0,0,0,0,0,0,0,0,,,0.279496673333107,0.0190164854228715,0,0,0,0,0,0,0,0,,,33.16467065369474,8.01632728691051,0,0,0,0,0,0,0,0,,,710.812629876119,106.783943740349,0,0,0,0,0,0,0,0,,,17.9370804037154,2.99644077376155,0,0,0,0,0,0,0,0,,,6.54548767920931,0.294453377853006,0,0,0,0,0,0,0,0,,
2018-06-14,4,0,4.18085208364829,0,0,0,0,0,0,0,0,,,3553.1571962207267,833.321610128498,0,0,0,0,0,0,0,0,,,0.214658993604538,0.00958641027866234,0,0,0,0,0,0,0,0,,,0,0.0624026645916975,0,0,0,0,0,0,0,0,,,37.83160360586254,7.2303635870258,0,0,0,0,0,0,0,0,,,831.76941945694,90.4380016611122,0,0,0,0,0,0,0,0,,,11.3562514513412,0.287672023915986,0,0,0,0,0,0,0,0,,,0,1.20850875812442,0,0,0,0,0,0,0,0,,
2018-06-27,4,0,0,0,0,0,0,0,0,0,0,,,3696.7322647014466,923.61150869236894,0,0,0,0,0,0,0,0,,,0.0408163556477554,0.0521258396240083,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,38.94728839990924,8.11333607073066,0,0,0,0,0,0,0,0,,,843.474692816626,102.612623266421,0,0,0,0,0,0,0,0,,,2.30218451215513,2.02575723997084,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,
2017-02-14,5,0,0,0,0,0,,,,,,,,533.5417921768708,403.413471145125,17.8249363945578,35.5832076530612,0,,,,,,,,0.00844919458782725,0.00755711585405372,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,,8.22141105754947,9.712527006906221,0.33344867490236,0.619748768988879,0,,,,,,,,314.1182882555881,561.2503815895179,12.6585884533393,23.2024539208854,0,,,,,,,,0.278720932709915,0.162951563192094,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,
2017-02-27,5,0.728168594104308,3.16466245421245,0,0,0,,,,,,,,636.6074609977318,362.272859240363,17.8249363945578,35.5832076530612,0,,,,,,,,0.0929405350382478,0,0,0,0,,,,,,,,0.011756595097049,0.0246368059922857,0,0,0,,,,,,,,9.371911979481009,9.39224852900651,0.33344867490236,0.619748768988879,0,,,,,,,,349.7231530636891,553.0290792917519,12.6585884533393,23.2024539208854,0,,,,,,,,3.15643810841983,0,0,0,0,,,,,,,,0.245362468116983,0.217122463567216,0,0,0,,,,,,,
2017-03-13,5,2.69829727081309,0,0,0,0,,,,,,,,649.7088527210877,376.95072063492,17.8249363945578,35.5832076530612,0,,,,,,,,0.0418944091857229,0.00923167556111079,0,0,0,,,,,,,,0.0273654791773417,0,0,0,0,,,,,,,,9.62231940071947,9.586932954883771,0.33344867490236,0.619748768988879,0,,,,,,,,361.24430743044707,559.55591711032,12.6585884533393,23.2024539208854,0,,,,,,,,1.64856329869412,0.466202701326245,0,0,0,,,,,,,,0.397136552762967,0,0,0,0,,,,,,,
2017-03-24,5,3.0494710191484,9.8603772297808,0,0,0,,,,,,,,667.8007112811789,287.3538967120183,17.8249363945578,35.5832076530612,0,,,,,,,,0.0561941705275272,0,0,0,0,,,,,,,,0.0490410457414019,0.0637429494658656,0,0,0,,,,,,,,10.097739103284729,9.04742038937985,0.33344867490236,0.619748768988879,0,,,,,,,,379.7463788411514,548.87622550433,12.6585884533393,23.2024539208854,0,,,,,,,,4.135013498267971,0.324338553051531,0,0,0,,,,,,,,1.53443004566196,0.456611481944789,0,0,0,,,,,,,
2017-04-13,5,6.67286617346939,0.351997123960695,0,0,0,,,,,,,,665.6776623582765,277.8236359410433,17.8249363945578,35.5832076530612,0,,,,,,,,0.1040715982329495,0,0,0,0,,,,,,,,0.0748247408775338,0.00685633272111446,0,0,0,,,,,,,,11.724982181477849,8.84723372050149,0.33344867490236,0.619748768988879,0,,,,,,,,477.48744453861195,541.0425636877366,12.6585884533393,23.2024539208854,0,,,,,,,,5.70927989695173,0.00395553644843803,0,0,0,,,,,,,,1.36735143023175,0.179467716281392,0,0,0,,,,,,,
2017-05-06,5,4.60894553821529,1.37062175870348,0,0,0,,,,,,,,628.6149499433104,254.52306604308433,17.8249363945578,35.5832076530612,0,,,,,,,,0.0240611020382525,0,0,0,0,,,,,,,,0.0607172049063639,0.00906511324019012,0,0,0,,,,,,,,11.51208916365358,8.69312679541826,0.33344867490236,0.619748768988879,0,,,,,,,,481.351071105978,537.3840923699315,12.6585884533393,23.2024539208854,0,,,,,,,,2.28350716567254,0,0,0,0,,,,,,,,1.04485336462399,0.0644324116932291,0,0,0,,,,,,,
2017-05-23,5,1.58146945578231,0,0,0,0,,,,,,,,632.753175283446,254.52306604308433,17.8249363945578,35.5832076530612,0,,,,,,,,0.010399596995433387,0,0,0,0,,,,,,,,0.0206249746598184,0,0,0,0,,,,,,,,12.13929272436653,8.69312679541826,0.33344867490236,0.619748768988879,0,,,,,,,,520.359075612364,537.3840923699315,12.6585884533393,23.2024539208854,0,,,,,,,,3.283214032344717,0,0,0,0,,,,,,,,0.367207886550228,0,0,0,0,,,,,,,
2017-06-09,5,6.93219689342404,0,0,0,0,,,,,,,,890.9170279478459,223.43263696145078,17.8249363945578,35.5832076530612,0,,,,,,,,0.369003209737764,0,0,0,0,,,,,,,,0.1422956869044354,0,0,0,0,,,,,,,,16.72050998045316,8.38557798933196,0.33344867490236,0.619748768988879,0,,,,,,,,732.6482146404779,526.4648753241588,12.6585884533393,23.2024539208854,0,,,,,,,,16.69280729868501,0.219072635424334,0,0,0,,,,,,,,5.24226863311917,0,0,0,0,,,,,,,
2017-06-26,5,15.049327150145771,0,0,0,0,,,,,,,,920.60963446712,223.43263696145078,17.8249363945578,35.5832076530612,0,,,,,,,,0.39164258742095504,0,0,0,0,,,,,,,,0.3907373656457791,0,0,0,0,,,,,,,,17.24270635712026,8.38557798933196,0.33344867490236,0.619748768988879,0,,,,,,,,730.435879773193,526.4648753241588,12.6585884533393,23.2024539208854,0,,,,,,,,20.181137522843997,0,0,0,0,,,,,,,,26.30590071996234,0,0,0,0,,,,,,,
2017-07-11,5,10.33728256613756,0,0,0,0,,,,,,,,918.0122781746029,223.41168713151882,17.8249363945578,35.5832076530612,0,,,,,,,,0.1804880521168744,0,0,0,0,,,,,,,,0.2637694944324176,0,0,0,0,,,,,,,,15.818977457454832,8.38546601619914,0.33344867490236,0.619748768988879,0,,,,,,,,639.560080320941,526.4624608849232,12.6585884533393,23.2024539208854,0,,,,,,,,8.64917201964329,0,0,0,0,,,,,,,,13.84173492309117,0,0,0,0,,,,,,,
2017-07-24,5,2.42430973748474,0,0,0,0,,,,,,,,963.791987414966,223.41168713151882,17.8249363945578,35.5832076530612,0,,,,,,,,0.0452021315783924,0,0,0,0,,,,,,,,0.0206152845166193,0,0,0,0,,,,,,,,17.39240017937134,8.38546601619914,0.33344867490236,0.619748768988879,0,,,,,,,,713.684790737477,526.4624608849232,12.6585884533393,23.2024539208854,0,,,,,,,,6.25011153889836,0,0,0,0,,,,,,,,0.198449789344412,0,0,0,0,,,,,,,
2017-08-06,5,20.68558156724229,0,0,0,0,,,,,,,,862.0556285714288,223.41168713151882,17.8249363945578,35.5832076530612,0,,,,,,,,0.13978651416053972,0,0,0,0,,,,,,,,0.432057736394601,0,0,0,0,,,,,,,,13.690237052206431,8.385466016199139,0.33344867490236,0.619748768988879,0,,,,,,,,524.8214439385811,526.4624608849232,12.6585884533393,23.2024539208854,0,,,,,,,,5.07939462152126,0,0,0,0,,,,,,,,20.13917898254304,0,0,0,0,,,,,,,
2017-08-22,5,7.0565382149156,2.01596754220207,0,0,0,,,,,,,,943.0822010770975,187.1242713718816,17.8249363945578,35.5832076530612,0,,,,,,,,0.124808773127811,0,0,0,0,,,,,,,,0.1203372311597214,0.0861969399183234,0,0,0,,,,,,,,13.86849055030194,6.83392109766932,0.33344867490236,0.619748768988879,0,,,,,,,,507.5573914162446,440.61064138259565,12.6585884533393,23.2024539208854,0,,,,,,,,4.08711086993794,0,0,0,0,,,,,,,,4.62064244035996,5.90831582901945,0,0,0,,,,,,,
2017-09-21,5,19.494513354389344,0.613866433160566,0,0,0,,,,,,,,311.7220667233563,162.35638021541962,17.8249363945578,0,0,,,,,,,,0.0563605326861124,0,0,0,0,,,,,,,,0.272033200055897,0.00547176562130553,0,0,0,,,,,,,,4.88792535113862,6.61835665667317,0.33344867490236,0,0,,,,,,,,146.6497450466969,820.0341802268122,8.3126568616837,0,0,,,,,,,,2.01941650621856,0.0113168076047355,0,0,0,,,,,,,,6.004665135755038,0.055753636332674,0,0,0,,,,,,,
2017-10-20,5,2.91492029478458,1.71783748677249,0,0,0,,,,,,,,381.8503968253963,136.5888179138322,17.8249363945578,0,0,,,,,,,,0.101620005204362,0,0,0,0,,,,,,,,0.0236452956174288,0.0343924884762531,0,0,0,,,,,,,,6.20902715549616,6.10246932952937,0.33344867490236,0,0,,,,,,,,178.733972922171,806.0754350688504,8.3126568616837,0,0,,,,,,,,3.93050332091842,0,0,0,0,,,,,,,,0.215025514731296,0.930583010530759,0,0,0,,,,,,,
2017-11-05,5,4.389738233812039,0,0,0,0,,,,,,,,462.091348696145,136.5888179138322,17.8249363945578,0,0,,,,,,,,0.0930865300678843,0,0,0,0,,,,,,,,0.0956716404012809,0,0,0,0,,,,,,,,6.24635189963399,6.10246932952937,0.33344867490236,0,0,,,,,,,,125.636378029855,806.0754350688504,8.3126568616837,0,0,,,,,,,,2.97081730614715,0,0,0,0,,,,,,,,4.328647714701307,0,0,0,0,,,,,,,
2017-11-22,5,2.93456657974301,0,0,0,0,,,,,,,,606.90801207483,136.5888179138322,17.8249363945578,0,0,,,,,,,,0.184955008774052,0,0,0,0,,,,,,,,0.0372784279526175,0,0,0,0,,,,,,,,8.64488904645179,6.10246932952937,0.33344867490236,0,0,,,,,,,,183.92537765149,806.0754350688504,8.3126568616837,0,0,,,,,,,,7.18548242609652,0,0,0,0,,,,,,,,0.724501864434204,0,0,0,0,,,,,,,
2017-12-05,5,0,0,0,0,0,,,,,,,,707.271973922902,136.5888179138322,17.8249363945578,0,0,,,,,,,,0.0780935292302018,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,,9.671318598926,6.10246932952937,0.33344867490236,0,0,,,,,,,,197.906372994591,806.0754350688504,8.3126568616837,0,0,,,,,,,,2.35622467766784,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,
2017-12-20,5,6.13145696145125,2.28735006046863,0,0,0,,,,,,,,1173.57293837868,102.2785670068027,17.8249363945578,0,0,,,,,,,,0.604145024309012,0,0,0,0,,,,,,,,0.075491424956138,0.217464471962609,0,0,0,,,,,,,,18.044061678826,2.8405022500902204,0.33344867490236,0,0,,,,,,,,419.371122897425,227.5229356703664,8.3126568616837,0,0,,,,,,,,23.7878913386376,0,0,0,0,,,,,,,,1.21943035210492,38.5701666265656,0,0,0,,,,,,,
2018-01-03,5,7.48303430515063,0,0,0,0,,,,,,,,1520.97003378685,198.0868444444441,17.8249363945578,0,0,,,,,,,,0.390477908250995,0.0704312922525158,0,0,0,,,,,,,,0.0898575907192538,0,0,0,0,,,,,,,,23.2089835558974,3.82654034162545,0.33344867490236,0,0,,,,,,,,522.125697660099,241.6687228593318,8.3126568616837,0,0,,,,,,,,15.7302370273561,2.13569539966945,0,0,0,,,,,,,,1.61084407568448,0,0,0,0,,,,,,,
2018-01-18,5,5.62376778533636,0.976760899470899,0,0,0,,,,,,,,1696.78200073696,276.9618714285711,17.8249363945578,0,0,,,,,,,,0.210015193150214,0.057578746113037003,0,0,0,,,,,,,,0.0712362425493242,0.00500663569250335,0,0,0,,,,,,,,25.7266152046294,4.61512199793345,0.33344867490236,0,0,,,,,,,,569.34866419772,251.24343872862352,8.3126568616837,0,0,,,,,,,,8.09432282706767,1.62294487434218,0,0,0,,,,,,,,1.37738596345963,0.0264940331175305,0,0,0,,,,,,,
2018-01-31,5,13.6511528475493,0,0,0,0,,,,,,,,1513.26359155329,317.1419185374151,0,0,0,,,,,,,,0.0188090538145493,0.0253319574823587,0,0,0,,,,,,,,0.188573016232135,0,0,0,0,,,,,,,,23.0887783756444,4.08884446738703,0,0,0,,,,,,,,516.507271597524,213.7285769643735,0,0,0,,,,,,,,1.59350645938994,0.722119698317713,0,0,0,,,,,,,,3.67990293148023,0,0,0,0,,,,,,,
2018-02-15,5,10.1114314588057,0,0,0,0,,,,,,,,1412.25921695011,375.5875488095241,0,0,0,,,,,,,,0.0454926540502742,0.0226506438650663,0,0,0,,,,,,,,0.130731083462606,0,0,0,0,,,,,,,,22.1298040072231,4.489818193402661,0,0,0,,,,,,,,509.311129869339,216.795680465976,0,0,0,,,,,,,,2.61137172059604,0.650447166784824,0,0,0,,,,,,,,2.2832382872342,0,0,0,0,,,,,,,
2018-02-27,5,66.7686096995465,1.23326879251701,0,0,0,,,,,,,,905.2626503968247,406.2641613945581,0,0,0,,,,,,,,1.492990819936981,0.0555212660111644,0,0,0,,,,,,,,1.0285334830416,0.0143493172954234,0,0,0,,,,,,,,25.189937426938222,4.9073102174512595,0,0,0,,,,,,,,2213.4551597962873,224.4042693365616,0,0,0,,,,,,,,105.24342113400954,1.84711834857586,0,0,0,,,,,,,,22.4119267387356,0.215603380576674,0,0,0,,,,,,,
2018-03-16,5,0.556222848167044,0.364390863567649,0,0,0,,,,,,,,1228.0985878117895,533.1673839002272,0,0,0,,,,,,,,0.22804994210152985,0.0893634430791527,0,0,0,,,,,,,,0.00464530275367104,0.00277576393595536,0,0,0,,,,,,,,32.36158915268447,6.98541451688798,0,0,0,,,,,,,,2694.164600444882,271.677334468072,0,0,0,,,,,,,,14.77204653375632,3.22607132259339,0,0,0,,,,,,,,0.04392196735412,0.0233975125094144,0,0,0,,,,,,,
2018-04-04,5,5.04646673550372,2.28893351149984,0,0,0,,,,,,,,1253.7201372448994,626.3774678571432,0,0,0,,,,,,,,0.066551203905011,0.0808088230880132,0,0,0,,,,,,,,0.074140300855583,0.028363725476732,0,0,0,,,,,,,,33.81490305369317,8.03884943440029,0,0,0,,,,,,,,2999.123668290672,286.796221620453,0,0,0,,,,,,,,11.0891356771474,3.25408752121872,0,0,0,,,,,,,,1.41007628626987,0.517668324170425,0,0,0,,,,,,,
2018-04-18,5,19.108029672821498,0,0,0,0,,,,,,,,1029.6624467120175,628.6075359977322,0,0,0,,,,,,,,0.0239054828398914,0,0,0,0,,,,,,,,0.284916051735495,0,0,0,0,,,,,,,,30.20253851843907,8.18348558710749,0,0,0,,,,,,,,2911.09316431752,292.927868994692,0,0,0,,,,,,,,0.789991860823543,0.502146603149999,0,0,0,,,,,,,,6.67961334463599,0,0,0,0,,,,,,,
2018-05-02,5,1.98211380790411,0,0,0,0,,,,,,,,1211.3136404195,674.6900739229021,0,0,0,,,,,,,,0.3214580343869939,0.0694319129048867,0,0,0,,,,,,,,0.0260175025325071,0,0,0,0,,,,,,,,34.80377480229899,9.15553236777589,0,0,0,,,,,,,,3128.7407905007403,321.001549147503,0,0,0,,,,,,,,16.26116131251018,2.78419617977864,0,0,0,,,,,,,,0.422936099524618,0,0,0,0,,,,,,,
2018-05-16,5,2.74741020408163,3.30958409863945,0,0,0,,,,,,,,1588.342706575963,668.6188454081631,0,0,0,,,,,,,,0.5195871958224202,0.0267065523064217,0,0,0,,,,,,,,0.0412850989352894,0.0469054251864782,0,0,0,,,,,,,,42.13473609707011,9.09084984964403,0,0,0,,,,,,,,3417.507594707626,321.878521580209,0,0,0,,,,,,,,23.54737555269959,1.49150597032133,0,0,0,,,,,,,,0.851414708911119,0.836446089267759,0,0,0,,,,,,,
2018-05-30,5,7.25954559037901,1.74807111678004,0,0,0,,,,,,,,2013.429064569159,745.8366704081632,0,0,0,,,,,,,,0.4744542442499084,0.0784610658257255,0,0,0,,,,,,,,0.0968419115441113,0.0117082467181792,0,0,0,,,,,,,,49.30052938190737,10.24586722978683,0,0,0,,,,,,,,3642.1395903030016,346.08759258837097,0,0,0,,,,,,,,23.99794912172422,3.1628007988332,0,0,0,,,,,,,,1.87050504725999,0.0845003525821419,0,0,0,,,,,,,
