"tube","treatment","diam2","hurricane","session","depthbin.cm.","date","prodbybin","prodbybin.bystock","prod2mg.bin","mortbybin","stockbybin","dlenbybin","mortLengthbybin","lenbybin","prodSAbybin","morSAbybin","SAbybin","prodnewRMLbybin","prod2newRMLbybin","stocknewRMLbybin","mornewRMLbybin","binlength","tubelength","tubedepth","added"
"9","Control","Coarse","before","12","10-20","2017-07-24","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","8.77616147647985","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","7","30-40","2017-05-06","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","11","10-20","2017-07-11","0","0","0","0","5.08166026603882","0","0","9.015634","0","0","38.5482427646001","0","0","2.13299450143811","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","4","0-10","2017-03-13","0.883461200133383","0.883461200133383","0.883461200133383","0.337295515455245","10.4123791386969","12.640564","9.385514","153.302215","14.5721736514171","9.51856160230467","207.477761430622","0.573421397528874","0.573421397528874","7.30592959629726","0.138136398690623","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","17","10-20","2017-11-05","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","18.7959176576573","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","2","30-40","2017-02-14","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","9","0-10","2017-06-09","5.56795444297407","5.56795444297407","5.56795444297407","2.38582234240034","14.0944204547068","87.334556","26.684057","192.127051","118.319504178846","42.6838854366499","273.497551715616","4.10338924438084","4.10338924438084","9.75989509057984","1.06019620010939","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","27","10-20","2018-04-04","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","6","30-40","2017-04-13","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","4","0-10","2017-03-13","0","0","0","0","3.74641658751187","0","0","8.118407","0","0","31.5894417083802","0","0","1.66921066155216","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","5","0-10","2017-03-24","0.282720289328013","0.282720289328013","0.282720289328013","0","4.02913687683988","0.612649000000001","0","8.731056","0","0","33.9733133069829","0.125965628797531","0.12596562879753","1.7951762903497","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","24","0-10","2018-02-15","1.0291839122713","1.50644378650263","1.50644378650263","2.03599217894499","28.8396895787844","12.588276","37.682884","350.876797","16.9540229038064","48.7203446256415","549.81653899636","0.449741977529104","0.973195714464382","12.6538708885847","0.850908240566434","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","9","30-40","2017-06-09","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","10","10-20","2017-06-26","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","8.77616147647985","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","15","20-30","2017-09-21","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.206528545126902","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","11","0-10","2017-07-11","2.97860116969379","2.97860116969379","2.97860116969379","8.43157317589437","12.3656660423225","5.692181","15.392844","18.508136","23.5783629631959","64.6863886225364","86.0043456030084","1.28158576536937","1.28158576536937","4.94497009868445","4.37766627021592","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","3","20-30","2017-02-27","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","25","10-20","2018-02-27","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","3","0-10","2017-02-27","1.22912682371952","1.22912682371952","1.22912682371952","0.18528930095102","9.86621345401877","27.95862","2.351882","150.047165","30.0184837957338","3.79721463050038","201.256371415627","1.01948505214484","1.01948505214484","7.01968570470626","0.0792486213923753","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","3","30-40","2017-02-27","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","6","0-10","2017-04-13","3.49877999453891","3.82669868443696","3.82669868443696","2.39464652949656","11.8915443630452","43.545726","49.736349","147.3763","51.4371230192245","55.7707786935083","219.641475476768","2.30744454951614","2.45314509434959","8.01601977714369","1.01915827729386","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","8","0-10","2017-05-23","0.625586489638514","0.382037337083637","0.382037337083637","0.326377706389806","10.9122883541331","4.447929","5.893758","131.476552","0.196973175812071","7.68643421829288","196.692555027266","0.390063279765056","0.243402243532004","7.24533874563528","0.136849587015761","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","31","10-20","2018-05-30","1.10230158871841","1.47140809542067","1.47140809542067","0.0817483863388778","9.79009765918576","25.265156","6.080333","180.838189","27.2911898821425","4.07249099932609","221.204052490367","0.448183261912853","1.10012012011246","4.17683054325557","0.0293918409488532","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","8","10-20","2017-05-23","0","0","0","0","5.66269919291238","0","0","10.866297","0","0","44.4934132942246","0","0","2.42110042053932","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","14","0-10","2017-08-22","2.17838971517148","2.21115486102445","2.21115486102445","1.26022293424876","14.6782043472748","51.688743","26.236769","224.417551","55.8158896387923","31.0538009746848","306.834553049542","1.8114753058551","1.82780203298971","10.62708654228","0.526492729871538","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","2","10-20","2017-02-14","0","0","0","0","4.94823941410128","0","0","8.892702","0","0","37.6877849319808","0","0","2.0805741559287","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","15","10-20","2017-09-21","0.0150091391289364","0.0150091391289364","0.0150091391289364","0.152942937536872","3.40849805576865","0.252053","6.405653","27.347694","0","5.70974889227161","50.0344950382098","0.00624539910429521","0.0118090090397133","1.57788929896379","0.0581785268819036","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","25","10-20","2018-02-27","0.581809878299944","0.581809878299944","0.581809878299944","0.131573332761947","2.8738405379805","10.685691","3.064065","96.47116","13.7942976399569","3.56509798720096","88.5672275641705","0.242602738043454","0.458917854491242","1.15359980781624","0.0535668117376414","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","10","10-20","2017-06-26","0","0","0","0","5.08166026603882","0","0","9.015634","0","0","38.5482427646001","0","0","2.13299450143811","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","13","0-10","2017-08-06","1.29304666379721","1.29304666379721","1.29304666379721","7.70150826726484","7.40675796444201","3.885407","8.996215","15.212751","12.8488115473187","47.6074916449035","60.4914360393797","0.630863116034122","0.630863116034122","3.23858528122325","4.16341042414944","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","27","0-10","2018-04-04","2.25257999040583","2.333089992965","2.333089992965","1.16244911463339","23.8028667598967","26.059494","17.553175","261.610379","23.148570868143","25.7882939426687","426.533811355507","0.990528744689449","1.57718304777828","10.5786681140709","0.490468224869305","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","12","10-20","2017-07-24","0","0","0","0","5.08166026603882","0","0","9.015634","0","0","38.5482427646001","0","0","2.13299450143811","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","30","0-10","2018-05-16","0","3.20299108464323","3.20299108464323","0","111.433193613166","0","0","50.235382","0","0","424.139234652282","0","0.757648272065212","66.3327198683215","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","30","0-10","2018-05-16","9.85873289442798","9.85873289442798","9.85873289442798","0.690283564198139","29.692904585982","97.04037","9.556344","316.696336","163.714325481549","14.3602366662804","524.361139828149","4.41616229380921","6.40551457549512","13.2243557585295","0.296148417623507","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","28","0-10","2018-04-18","0","0","0","0","5.36156302616331","0","0","4.923268","0","0","29.3683999507397","0","0","2.96775327624879","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","4","30-40","2017-03-13","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","19","10-20","2017-12-05","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","18.7959176576573","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","23","10-20","2018-01-31","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","10","0-10","2017-06-26","0","0","0","9.23715075138879","0","0","5.931754","0","0","42.2763457502731","0","0","0","0","5.29571823920952","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","9","10-20","2017-06-09","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","8.77616147647985","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","2","10-20","2017-02-14","0.0450139746923467","0.0450139746923467","0.0450139746923467","0","4.5387578291495","5.269316","0","78.345796","2.81635613377833","0","89.2215903570896","0.0607281459445468","0.0607281459445467","3.08756962285778","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","32","0-10","2018-06-14","4.20697223098836","4.30852843383612","4.30852843383612","1.09085953501021","43.0896839569302","80.965165","19.272122","477.594308","83.5593225005854","22.7219364787775","756.625329614639","1.78670269024874","3.2729542002909","19.3029710022167","0.478787142979514","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","9","10-20","2017-06-09","0.208689383490497","0.208689383490497","0.208689383490497","0","3.54647631872157","0.797777","0","33.506499","0","0","55.3929907357238","0.108857501095359","0.108857501095359","2.17090092450198","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","33","0-10","2018-06-27","6.01095348745251","6.145434059915","6.145434059915","1.49109119397719","44.4746072250547","111.104235","31.449839","546.352338","117.062346469698","37.5898921469543","824.710242740216","2.55111106550577","4.66349506515829","19.7040675317361","0.617914434266689","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","27","10-20","2018-04-04","1.35797433987167","1.35797433987167","1.35797433987167","0.426167151133172","6.50396180179312","31.119731","7.96162","151.158466","28.1078126053743","9.86578259680807","166.3705399402","0.555690899584685","1.13187247076081","2.70373225610898","0.18006108357342","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","10","10-20","2017-06-26","0","0","0","0","3.54647631872157","0","0","33.506499","0","0","55.3929907357238","0","0","2.17090092450198","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","23","0-10","2018-01-31","0.606749619698853","0.606749619698853","0.606749619698853","2.78578139354113","29.3692379712268","13.973848","44.091301","375.971405","6.07505946584851","60.9064282850045","573.642324713194","0.246378208687005","0.514680142630001","12.832659536592","1.18855681724936","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","26","0-10","2018-03-16","0.378360551161499","9.0059775978361","9.0059775978361","0","91.3321032853626","0.154367999999999","0","44.954004","0.197013442478474","0","363.101608927834","0.227208409008827","1.99557832974916","53.9111951089244","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","6","0-10","2017-04-13","3.71224489446512","4.44900554713578","4.44900554713578","0","8.84656361021121","5.66315","0","18.011784","26.1328625932781","0","71.6665325250198","1.49984045042966","1.80227873870232","3.84718940829451","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","29","0-10","2018-05-02","8.55551596327106","8.55551596327106","8.55551596327106","0","13.9170789894344","21.504035","0","26.427303","77.6038369475026","0","106.972236898242","4.29276877106497","3.9673351531089","7.26052204731377","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","33","10-20","2018-06-27","0.29844961022835","0.29844961022835","0.29844961022835","0.0203002818229135","11.2311453560375","14.675589","2.822416","236.446434","7.24467098628692","1.35586162310964","270.550956583762","0.11411494561859","0.30463408122537","4.74028777689806","0.00692026676301621","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","24","10-20","2018-02-15","0.209629078412312","0.209629078412312","0.209629078412312","0","2.4236039924425","14.520858","0","88.849534","8.44135262915007","0","78.1946088258363","0.0762024024905198","0.242406084973612","0.964563881510423","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","21","10-20","2018-01-03","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","3","10-20","2017-02-27","0","0","0","0.188529227348065","4.35022860180143","0","10.221414","68.124382","0","7.9573413382408","81.2642490188488","0","0","2.88331078830484","0.0701274976693436","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","13","0-10","2017-08-06","1.13456109052338","1.13456109052338","1.13456109052338","5.23765398533469","13.7272724204991","37.649638","57.8153","198.965577","32.3002637023926","91.9410718903216","279.64346762389","1.00970980594793","1.00970980594793","9.80064045268741","2.34126073680376","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","12","30-40","2017-07-24","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","27","0-10","2018-04-04","0","10.8497029603586","10.8497029603586","0","102.181806245721","0","0","44.954004","0","0","384.231436393961","0","2.27996194775457","60.9670173542541","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","23","10-20","2018-01-31","0.189894196606402","0.189894196606402","0.189894196606402","0","2.21397491403018","17.927636","0","74.328676","8.18186547866832","0","68.2323883653916","0.0679912144436638","0.233234491856645","0.888361479019903","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","28","10-20","2018-04-18","0.0406473188976591","0.324770169504636","0.324770169504636","0","6.82873197129776","0.554062","0","151.712528","0","0","169.964035339855","0.0172636734460017","0.17466214804778","2.85607346692809","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","17","20-30","2017-11-05","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.206528545126902","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","16","10-20","2017-10-20","0","0","0","0.777157679161497","2.63134037660716","0","6.401969","20.945725","0","12.8172569729811","37.2172380652287","0","0","1.23108329250401","0.346806006459773","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","27","0-10","2018-04-04","0","0","0","0","5.36156302616331","0","0","4.923268","0","0","29.3683999507397","0","0","2.96775327624879","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","15","10-20","2017-09-21","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","18.7959176576573","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","31","0-10","2018-05-30","10.0462103946947","11.7016104124247","11.7016104124247","1.52249994030232","39.8720150581043","124.455878","25.250949","415.901265","143.606378977854","33.6846175703292","680.67581134192","4.5474107785239","7.26228374468931","17.9485396604004","0.650619614748348","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","9","0-10","2017-06-09","9.23715075138879","9.23715075138879","9.23715075138879","0","9.23715075138879","5.931754","0","5.931754","42.2763457502731","0","42.2763457502731","2.93591752304356","2.93591752304356","2.93591752304356","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","6","10-20","2017-04-13","0","0","0","0","5.66269919291238","0","0","10.866297","0","0","44.4934132942246","0","0","2.42110042053932","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","30","0-10","2018-05-16","2.13562489178597","2.13562489178597","2.13562489178597","0","10.691140855057","6.189111","0","27.693146","17.0142011104297","0","98.3401110862137","1.05837246214388","1.02734400665754","5.35114123320885","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","13","20-30","2017-08-06","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","12","20-30","2017-07-24","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","13","30-40","2017-08-06","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","28","0-10","2018-04-18","0","0","0","0","102.181806245721","0","0","44.954004","0","0","384.231436393961","0","0","60.9670173542541","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","5","20-30","2017-03-24","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","21","0-10","2018-01-03","6.93089722818622","7.31767180825682","7.31767180825682","1.32637606830526","29.6602091386844","112.339365","26.028312","377.886076","135.820315805163","31.2552543718689","576.628830881734","2.93949318325072","5.47146385390966","12.9722497277805","0.560301483001465","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","6","20-30","2017-04-13","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","26","10-20","2018-03-16","2.73614550706907","2.73614550706907","2.73614550706907","0.0378314319949393","5.57215461305462","33.701991","2.172796","128.000355","53.2857848760424","1.65513721116347","140.197875229049","1.18845414058568","1.9236472607509","2.32810244009771","0.0139515083042052","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","5","30-40","2017-03-24","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","7","20-30","2017-05-06","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","28","10-20","2018-04-18","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","33","10-20","2018-06-27","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","4","10-20","2017-03-13","0","0","0","0","4.94823941410128","0","0","8.892702","0","0","37.6877849319808","0","0","2.0805741559287","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","4","10-20","2017-03-13","0.212451413500586","0.212451413500586","0.212451413500586","0","4.56268001530202","3.646725","0","71.771107","3.21106281207313","0","86.1011972899403","0.162159745238774","0.162159745238774","3.04547053354361","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","16","20-30","2017-10-20","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.206528545126902","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","32","10-20","2018-06-14","1.03694774351565","1.16289836844627","1.16289836844627","0","10.952996027632","43.755072","0","224.593261","36.0230873131923","0","260.382606702533","0.399619526050322","1.10112625770075","4.63309309804248","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","25","0-10","2018-02-27","7.43301982564921","7.43301982564921","7.43301982564921","0","7.43301982564921","7.305998","0","7.305998","42.1309106092694","0","42.1309106092694","4.08695597731607","2.65895618270571","4.08695597731607","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","11","30-40","2017-07-11","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","20","10-20","2017-12-20","0","0","0","0","2.63134037660716","0","0","20.945725","0","0","37.2172380652287","0","0","1.23108329250401","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","29","0-10","2018-05-02","0.686833256637933","0.686833256637932","0.686833256637932","0","102.868639502359","0.35811","0","45.312114","0","0","387.062532594911","0.40190398993781","0.206029740754777","61.3689213441919","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","30","10-20","2018-05-16","0.723485172421173","0.723485172421173","0.723485172421173","0.697964318546875","8.40043795010395","10.003358","11.511759","161.653366","9.28936641914634","16.3151602873981","192.507564341467","0.312730309744374","0.518791992155714","3.57535446919363","0.290941867895163","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","3","0-10","2017-02-27","0","0","0","0","3.74641658751187","0","0","8.118407","0","0","31.5894417083802","0","0","1.66921066155216","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","22","0-10","2018-01-18","3.98047750701862","3.98047750701862","3.98047750701862","1.20243855591799","32.4382480897851","64.639043","20.958436","421.566683","78.2676339542911","26.5480419416214","639.179566492483","1.68657669810568","3.01656030991846","14.1455076569687","0.51331876891749","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","29","10-20","2018-05-02","1.5461851249319","1.5461851249319","1.5461851249319","0","8.37491709622966","11.449239","0","163.161767","24.1505707197054","0","194.11460605956","0.697492560416326","0.968429702194552","3.55356602734442","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","4","10-20","2017-03-13","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","8.77616147647985","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","21","10-20","2018-01-03","0.86526326135819","0.86526326135819","0.86526326135819","0","3.49660363796535","23.803634","0","44.749359","24.4981858234948","0","61.7154238887236","0.351453078892032","0.742861036482207","1.58253637139605","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","12","0-10","2017-07-24","1.4495535255871","1.4495535255871","1.4495535255871","0","13.8152195679096","1.815423","0","20.323559","0","0","95.2501161369645","0.553042972040366","0.553042972040367","5.49801307072481","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","18","10-20","2017-11-22","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","18.7959176576573","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","29","0-10","2018-05-02","1.74171795629453","2.00980110373143","2.00980110373143","0.358297114748041","20.5244552557521","30.163628","6.894406","229.21231","34.209228083782","9.04969355694077","370.667466440024","0.731892807400437","1.48277087759761","9.10434188234381","0.147110280476901","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","10","0-10","2017-06-26","8.76211205875279","8.76211205875279","8.76211205875279","4.02913687683988","17.8186380485231","13.649697","8.731056","28.208799","61.4373340701595","33.9733133069829","127.112371262349","3.51015145389206","3.51015145389206","7.22185903760635","2.04990782147081","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","15","0-10","2017-09-21","2.98191380648401","2.98191380648401","2.98191380648401","12.9971511287971","4.66296702496167","46.562004","199.538467","71.441088","58.8118189527985","271.015916984249","96.5605897894797","1.30725649446612","2.10724690299607","2.02456396466661","5.62874161089841","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","19","10-20","2017-12-05","0","0","0","0","2.63134037660716","0","0","20.945725","0","0","37.2172380652287","0","0","1.23108329250401","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","7","10-20","2017-05-06","0","0","0","0","5.66269919291238","0","0","10.866297","0","0","44.4934132942246","0","0","2.42110042053932","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","4","20-30","2017-03-13","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","11","20-30","2017-07-11","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","before","7","10-20","2017-05-06","0","0","0","0","31.328219984081","0","0","12.989863","0","0","114.39904217829","0","0","8.77616147647985","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","21","20-30","2018-01-03","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.206528545126902","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","20","0-10","2017-12-20","13.381714071237","13.381714071237","13.381714071237","1.10395189225096","23.6689133987329","138.703275","22.850472","291.575023","225.150385115725","28.1338465399917","448.305983119002","5.95675980204641","8.86517753268099","10.4193050815642","0.454452494601356","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","28","0-10","2018-04-18","0.251729021257475","0.3268838793485","0.3268838793485","5.25679937247641","18.8729512667687","10.796357","66.463648","205.943088","8.31506766498534","99.1026311783067","336.784360085251","0.0983194193107524","0.274783647815468","8.39154404352669","2.32337649519902","29.5774647887324","124.74","42.174",NA
"9","Control","Coarse","after","22","10-20","2018-01-18","0","0","0","0","7.64159829493595","0","0","4.465457","0","0","33.3552403736327","0","0","4.4217400669682","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","10","20-30","2017-06-26","0","0","0","0","0.469050656858349","0","0","4.428618","0","0","8.28455581025019","0","0","0.314503521573106","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","14","10-20","2017-08-22","0","0","0","0","3.54643185417659","0","0","33.501294","0","0","55.3902087553536","0","0","2.17084093758914","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","16","0-10","2017-10-20","0","0","0","0","3.14306684470174","0","0","6.006479","0","0","24.8802597796546","0","0","1.61895927846541","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","19","0-10","2017-12-05","0.863812354889997","0.863812354889997","0.863812354889997","0","11.3911512197468","24.935497","0","175.72222","25.2231100324928","0","240.284591669091","0.347358813876479","0.761027384623648","4.91699777411913","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","18","10-20","2017-11-22","0","0","0","0","2.63134037660716","0","0","20.945725","0","0","37.2172380652287","0","0","1.23108329250401","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","after","31","0-10","2018-05-30","2.31367040546072","2.31367040546072","2.31367040546072","0","13.0048112605177","6.070831","0","33.763977","21.4235085713818","0","119.763619657595","1.15644674250818","1.08494655826988","6.50758797571704","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","14","30-40","2017-08-22","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Fine","before","13","10-20","2017-08-06","0","0","0","0","5.08166026603882","0","0","9.015634","0","0","38.5482427646001","0","0","2.13299450143811","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","before","10","30-40","2017-06-26","0","0","0","0","0.852050380389025","0","0","8.840673","0","0","15.3977018098082","0","0","0.576466601640026","0","29.5774647887324","124.74","42.174",NA
"9","Control","Finer","after","17","0-10","2017-11-05","1.52839074140556","1.52839074140556","1.52839074140556","0.757125245961658","7.25247524176304","39.567325","13.624925","114.806921","41.6293451086685","17.9051757981126","155.191052830343","0.616606547142985","1.32858297330682","3.12144465978401","0.316860753044393","29.5774647887324","124.74","42.174",NA
